id,st_name,oneway,geometry,speed_lim,frc,length_m,tot_inj_sum,crash_count,pred_crash,bikeway_type,bikelane_id
3156,BLVD OF THE ALLIES TO I376 EB,FT,"LINESTRING (-79.97380544670649 40.43656902753363, -79.97346301889507 40.436510403735, -79.97314008021752 40.43647062231346, -79.97289345646394 40.43642937373461, -79.97267742824339 40.436389595519046, -79.9725717786754 40.4363703670657, -79.97257168143565 40.43637035001774, -79.97254636134407 40.436365344407776, -79.97219659481236 40.43630205189079, -79.97205443796354 40.43626840298342, -79.97173021825796 40.43621697418181, -79.97138132967841 40.436152975879416, -79.97103154275514 40.4360889938032, -79.97068175767349 40.43602501064497, -79.97033372254272 40.435959618983134, -79.9699847677168 40.43589355839055, -79.96963583735283 40.43582818365296, -79.96940837337844 40.435793027038976, -79.96928818789495 40.435774451377, -79.96893797738613 40.43569742833677, -79.96879061582253 40.43566936713417, -79.9684449406212 40.43559362756211, -79.96810597395115 40.435503343331675, -79.96776611157695 40.43541307621538, -79.96743048993345 40.43531517382111, -79.96729159060769 40.435271159651734, -79.96696535037883 40.435157973686835, -79.96663354524472 40.43503940275798, -79.96638802400426 40.434949381229416, -79.96614038980626 40.43482232792684)",45,4,681.9503698527199,1.0,2.0,0.7622462160658585,None,
3259,2ND,B,"LINESTRING (-79.97263217983613 40.435806969155244, -79.97262679289756 40.43580707277375, -79.97222002655764 40.43578606469873, -79.97189949784722 40.4357647708122, -79.97180585316802 40.43575833386546, -79.97144752461193 40.43573501877781, -79.97109007154006 40.435710999290066, -79.97091001021774 40.43569935712025, -79.97055253497561 40.43567465083889, -79.97019223216103 40.43564587629184, -79.96986134837684 40.4355829004627, -79.96965591792998 40.435537421362, -79.96931450470673 40.43545473876269, -79.968974708623 40.43536653239447, -79.96879347420516 40.43531921419895, -79.96845455471316 40.43523030212733, -79.96811471459516 40.4351407211862, -79.9678871978773 40.43507918870237, -79.9675507250041 40.43498267594863, -79.96739463255314 40.43493487308267, -79.96709261337753 40.43482053802855, -79.96677575562985 40.43469206841704, -79.96650619489039 40.43458122704027, -79.96619447842234 40.434445108842056, -79.96588363957406 40.43430828382669, -79.96557277833818 40.43417077376272, -79.96526378272765 40.434035286509726)",35,3,664.8136341444952,4.0,3.0,2.032381703010411,None,
3262,PENN,B,"LINESTRING (-79.92076084479129 40.45976807153734, -79.91853400402837 40.45825022332559, -79.91826747933602 40.458066448696364, -79.91797889256347 40.45786729885938, -79.91773351295068 40.4576982284033, -79.9174643632062 40.45751656057369, -79.91741200153359 40.457481160436956)",35,3,381.0529856654978,7.0,12.0,1.7202600652865023,None,
3714,SCHENLEY,B,"LINESTRING (-79.93710277016642 40.43996664095335, -79.93706009165103 40.440063552859286, -79.93695002414539 40.44024342863613, -79.93675853132862 40.44037816599472, -79.93658487910469 40.44045353004244)",25,4,72.4411698803988,0.0,0.0,0.12343256238268752,None,
3720,LIGHT,B,"LINESTRING (-79.91741980084599 40.44558750192244, -79.91744594754002 40.44567419209956, -79.91752732431308 40.44594175490608, -79.9176095777196 40.44620861656098, -79.91764878747526 40.446338308275315)",25,4,85.61391444287518,0.0,0.0,0.12439164697533373,None,
3721,SCHENLEY,FT,"LINESTRING (-79.93658487910469 40.44045353004244, -79.93649591105527 40.44057107892692, -79.93648814622826 40.440582589339314, -79.93647958647979 40.44059376525654, -79.9364702555627 40.44060457559962, -79.93646018076471 40.44061498922272, -79.93644939055221 40.44062497495774, -79.9364379158357 40.44063450429281, -79.93642578997002 40.44064355137239, -79.93641304745927 40.44065208941854, -79.93639972407333 40.44066009433174, -79.93638586029579 40.44066754192345, -79.9363714932209 40.44067441257348, -79.93635666695495 40.44068068472738, -79.93634142106566 40.44068634232158, -79.93632580095435 40.4406913673806, -79.93630985099006 40.44069574645283, -79.93629361674908 40.440699466964546, -79.93627714622306 40.440702518098284, -79.93626048392687 40.44070489090388, -79.93624368032553 40.4407065781206, -79.93622678246568 40.440707576155766, -79.9362098385724 40.440707881394275, -79.93619289813668 40.440707492899946, -79.9361760095586 40.44070641245969, -79.9361592200891 40.44070464278312, -79.93614257818666 40.44070218745785, -79.93612613369224 40.44069905635152, -79.93610993164597 40.44069525671985, -79.93609401838297 40.440690799397686, -79.93607844147492 40.440685696998116, -79.93606324389688 40.4406799658248, -79.93604846856547 40.440673620380636, -79.93603416089981 40.44066667962572, -79.93602035927822 40.44065916355401, -79.9360071044937 40.440651093915584, -79.93599443386277 40.440642494328124, -79.93597273435452 40.440629540495834, -79.9359515622582 40.440616088414956, -79.9359309356576 40.440602150355794, -79.9359108726655 40.440587739488855, -79.93589139490052 40.44057286801768, -79.93587251699864 40.440557550980365, -79.93585425825093 40.44054180152533, -79.93583663685747 40.44052563552396, -79.93581966621737 40.440509066236245, -79.93580336338155 40.440492110456276, -79.9357877441641 40.440474783199896, -79.93577282325903 40.4404571013058, -79.9357586129453 40.44043907985673, -79.93574512676773 40.44042073661402, -79.93573756373411 40.440415588893195, -79.93572941722218 40.44041099182526, -79.93572075444376 40.44040698197514, -79.93571164847346 40.44040359489587, -79.93570217447967 40.44040085799339, -79.93569241337684 40.44039879406041, -79.9356824459334 40.440397421388134, -79.93567235619022 40.440396750098294, -79.93566222810071 40.440396787611576, -79.93565214647569 40.44039753142303, -79.93564219724598 40.440398977204794, -79.93563246133755 40.440401111715055, -79.93562302306528 40.440403917143676, -79.93561395949928 40.44040737041228, -79.93554238466942 40.44044441992555)",25,4,117.49077235717583,0.0,0.0,0.12674349569659898,None,
3722,AYLESBORO,B,"LINESTRING (-79.92634178748874 40.439620639001014, -79.92598395152605 40.43964041945155, -79.92579824289858 40.43964872323014)",25,4,46.2273182637661,0.0,0.0,0.12154592134988956,On Street Bike Route,94.0
3728,MONITOR,B,"LINESTRING (-79.92624847482683 40.4256601185259, -79.9262243309501 40.425645982925055, -79.92619963147585 40.425632419923325, -79.92617440037188 40.42561944168097, -79.92614866042787 40.42560706038049, -79.92612243678967 40.425595288160004, -79.92609575218893 40.42558413540135, -79.92606863289124 40.42557361241984, -79.9260411051913 40.425563730431186, -79.92601319294063 40.4255544979945, -79.92598492470273 40.425545923580096, -79.92595632547805 40.42553801482464, -79.92592742147384 40.42553078024292, -79.92576106146814 40.425478615607574, -79.92573116530468 40.425423135011066)",25,3,52.89977911744766,0.0,0.0,0.6827950941989595,None,
3729,MONITOR,B,"LINESTRING (-79.92630528252867 40.42548743307674, -79.92591687792222 40.42541620522568, -79.92578584915455 40.4253919010451, -79.92573116530468 40.425423135011066)",25,3,51.137270456783604,0.0,1.0,0.6820883441167401,None,
3742,GLADSTONE,B,"LINESTRING (-79.9431534635245 40.41715752321654, -79.9431069791597 40.41710898045305, -79.94303777807943 40.416886507559475, -79.94291562044154 40.416665039027954, -79.94275598281352 40.416368086333044, -79.94262458384021 40.416138554483716, -79.94247333393635 40.41587850936547, -79.94241028344199 40.41576232100756)",25,4,167.81803433744406,0.0,0.0,0.1305474495726732,None,
3750,GLOSTER,B,"LINESTRING (-79.9443522065634 40.40734372038248, -79.94431905371405 40.40706976395343, -79.9443075418882 40.40696426728473, -79.94430151566644 40.40691701489168, -79.94430128033873 40.40691586624803, -79.94428443428734 40.40683358996027)",25,4,56.960693619248104,0.0,0.0,0.12231490303832909,None,
3751,NAOMI,B,"LINESTRING (-79.9283110540018 40.40873265643502, -79.9283467744315 40.4087820952697, -79.9283453751491 40.40890568359129, -79.92833882282544 40.40906438036283, -79.92825795667049 40.409229969380064, -79.92816399556347 40.409323726959755, -79.9280433872754 40.409398766052576, -79.92788194920549 40.40946084657343, -79.92773299791136 40.40949248629862, -79.92755984980312 40.409497810060216, -79.9273593024013 40.40946108954373, -79.9272164265521 40.40940268782529, -79.92701900733954 40.409295887953654, -79.92677532350984 40.409091110333584, -79.92657797690522 40.408875162152064, -79.92647835633625 40.408682084770646, -79.92640949368457 40.40849597790776, -79.92636415517696 40.40828746104211, -79.92635721230953 40.40821139481655)",25,4,315.0124450190659,0.0,0.0,0.14234101087870626,None,
3765,TERRACE,B,"LINESTRING (-79.96437861799492 40.44051395183589, -79.96427343566563 40.440566765629846, -79.96405493173519 40.44078032362795, -79.9638259680865 40.441003692948776)",25,4,72.29140369984256,0.0,1.0,0.12342170079109997,None,
3768,DARRAGH,B,"LINESTRING (-79.96387507388678 40.44252738899918, -79.96401140750659 40.442602348365504, -79.96430326965057 40.442762193984585, -79.96459513435582 40.44292203883974, -79.96488702184968 40.443082570808386, -79.9651793173266 40.44325544788002)",25,3,137.06896120765913,1.0,2.0,0.7174126300172067,None,
3769,DARRAGH,B,"LINESTRING (-79.96283667456477 40.44195966410914, -79.96313490774766 40.442122137346466, -79.9634267657379 40.442281985191855, -79.96371954553761 40.44244250112736, -79.96387507388678 40.44252738899918)",25,3,108.34187785772099,0.0,0.0,0.7054046642472396,None,
3798,I376 WB TO BATES ST,FT,"LINESTRING (-79.95678041077298 40.4296381211269, -79.9569438225648 40.42988281226518, -79.95701279162063 40.42998652465663, -79.95735000897517 40.43043658091823, -79.95752406325349 40.430676950983354, -79.95771688098964 40.43094167586242, -79.95787215072397 40.43115700430879, -79.95804533222552 40.43139807677178, -79.95817149449083 40.4315748317685, -79.95833933637213 40.43181737788678, -79.95836398090216 40.43185672264132, -79.9584642209664 40.43206486543176, -79.95852745051305 40.432267535594946)",45,4,328.4622875297921,0.0,1.0,0.6192853194529667,None,
3940,FRAYNE,B,"LINESTRING (-79.9369512025746 40.41641771737715, -79.93671895996887 40.4166232469559, -79.93648409109905 40.416830886026496, -79.93624921960624 40.4170385246349, -79.93601345020257 40.417246177921314, -79.93575325680652 40.4174762613653, -79.93554370116416 40.41766145268975, -79.93530880285037 40.41786840329585, -79.9351586362497 40.41800167140728, -79.93492373551302 40.41820861941837, -79.93468885560402 40.418416254785846, -79.9344539730428 40.41862388879075, -79.93421909027273 40.41883152408943, -79.93398420479211 40.419039156225, -79.93395365434748 40.41906650573126, -79.93392308170492 40.419093170089255)",25,4,392.8673364875029,0.0,0.0,0.14900380749107875,None,
4085,DESOTO,B,"LINESTRING (-79.95785387905683 40.44221079787301, -79.9582063560387 40.44232899923771, -79.95838802739586 40.44238936862749, -79.95866068224873 40.44248438226737, -79.95894801915348 40.442643641184716, -79.95923899520635 40.44280420276369, -79.95953084691688 40.44296406042763, -79.95958932510182 40.44299383313321)",25,4,171.9038977470438,0.0,1.0,0.13086124220467124,On Street Bike Route,33.0
4122,LARIMER,B,"LINESTRING (-79.92083205686694 40.46121375771028, -79.92056643751478 40.46139379193036, -79.92029448648411 40.46157257057801, -79.92011308079684 40.461688554495815, -79.92001795362499 40.461748688755165, -79.91974137641422 40.46192343596779, -79.9196768019223 40.461960772336894)",25,4,128.4159470317563,0.0,0.0,0.1275597356697489,On Street Bike Route,130.0
4301,FORWARD,B,"LINESTRING (-79.9147820273607 40.42799644233233, -79.91458131415921 40.428000160481325, -79.91422995103568 40.42788386714701, -79.91403440381971 40.427780442895326, -79.91386160414572 40.42765805800116, -79.91363542929312 40.42743988131661, -79.91352775139669 40.427331379324336, -79.91334042801246 40.42714817022991)",35,3,161.5672085563876,0.0,0.0,1.5121151185705348,Cautionary Bike Route,85.0
4305,WARD,TF,"LINESTRING (-79.95500258525242 40.43276938892252, -79.95496978833306 40.43292035010619, -79.95494287320366 40.43303138420336)",25,4,29.534937014117123,0.0,0.0,0.12035960725459059,None,
4306,JOE HAMMER,TF,"LINESTRING (-79.96207156514421 40.43462845353291, -79.96189821457372 40.434876153128464, -79.96172827413486 40.435118297248536, -79.96161760460295 40.435277615687646, -79.96155922902956 40.43536042124676, -79.96138672757695 40.43560673169465, -79.96132047179526 40.435668408459485)",25,4,132.0701457186644,0.0,0.0,0.1278339190814849,None,
4341,BLVD OF THE ALLIES,TF,"LINESTRING (-79.94726388532366 40.43510387848867, -79.94705105038547 40.435299449869994, -79.94694782734055 40.435412618232576, -79.94685690239069 40.43554477448363, -79.94671597190435 40.43579664080944, -79.94661774290613 40.43598041934705, -79.94655212974855 40.43607662701161, -79.94650193095708 40.43620659799824, -79.946480063015 40.43634873175255)",25,3,155.60410080782123,1.0,1.0,0.7252686221438851,Protected Bike Lane,23.0
4506,BEECHWOOD,FT,"LINESTRING (-79.92669284549304 40.42554917048287, -79.92663945422541 40.42559678615563, -79.92650193922601 40.4260311633756)",35,3,56.59513647231357,1.0,1.0,1.4216662893538927,None,
4626,POCONO,FT,"LINESTRING (-79.89848804350441 40.418809626204975, -79.897604841859 40.41871484407255, -79.89728940941504 40.418680893360275, -79.89727412814344 40.41868049094888, -79.89724807550132 40.41868028874644)",25,4,106.24777105155839,0.0,0.0,0.12590896312148106,None,
4627,CHURCH,B,"LINESTRING (-79.89724807550132 40.41868028874644, -79.89719717077577 40.41871761603182, -79.89719373314722 40.418722485999346, -79.89718177774377 40.41874192889953, -79.89715942203388 40.41877323480731, -79.89713533652751 40.418806631319214, -79.89710851452084 40.41883870668081, -79.89708088218276 40.41887354290859, -79.89704869624738 40.418906404400694, -79.89703229633629 40.41892730279283)",25,4,33.2004163382388,0.0,0.0,0.12061911384056392,None,
4630,SEMPLE,FT,"LINESTRING (-79.95457509672578 40.436787179622286, -79.95437486301438 40.436625562263636, -79.95422268506715 40.436504902975535, -79.9541930577175 40.43647800964906, -79.95419440765555 40.43640933769421)",25,4,54.855477454201,0.0,0.0,0.12216369441168873,None,
4705,OAK HILL,B,"LINESTRING (-79.96916081707401 40.43965886422203, -79.96918090884157 40.439668775346746, -79.9692111029236 40.43968535710519, -79.96924131955898 40.439702623986626, -79.96927153623943 40.439719891760426, -79.96929995721248 40.43973719491434, -79.96930455943765 40.439740538850685, -79.96932932118509 40.439755851979115, -79.96935688942052 40.43977454352502, -79.96938755871061 40.439797447682245)",25,4,24.679801486276983,0.0,0.0,0.12001673537460317,None,
4706,OAK HILL,B,"LINESTRING (-79.96835645056439 40.43937775493481, -79.96838899953865 40.43938399472839, -79.96842244642033 40.43939021817604, -79.96845504052676 40.43939783001377, -79.96848763464058 40.439405441842226, -79.96851935342076 40.439413756030426, -79.9685510947994 40.43942275714154, -79.96861558829251 40.43944417315593, -79.96867920645694 40.43946629060408, -79.96874194941228 40.439489113088555, -79.96880559022414 40.43951191649827, -79.96886745795531 40.439535442185736, -79.96893022354425 40.439558948798435, -79.9689921376714 40.439583846458895, -79.96905405060672 40.43960874230809, -79.96908597268067 40.439623231521814, -79.96911789476827 40.43963772072674, -79.96914983943688 40.43965289595392, -79.96916081707401 40.43965886422203)",25,4,75.33358890486225,0.0,0.0,0.12364251879079614,None,
4712,2ND,B,"LINESTRING (-79.94832348246823 40.418157373494765, -79.94829088832054 40.41809712195767, -79.94818755576776 40.417902758960345, -79.94804743523456 40.41762672210607, -79.94791236230527 40.417367748826955, -79.94774597224861 40.417057200024075, -79.94754880480656 40.41668408099299, -79.94737730481448 40.41635440883383, -79.94716930903239 40.41595197906012, -79.94698442048583 40.41559716007126, -79.94678533244533 40.415219958460206, -79.94665901711552 40.414981412944144, -79.94652718334895 40.41473885165181, -79.94647817069934 40.4146402464857, -79.9464724281272 40.41462937136981, -79.94646381367842 40.414613547428694)",35,4,424.0443955471963,0.0,0.0,0.31529532346566197,None,
5274,NAYLOR,B,"LINESTRING (-79.94691525090585 40.42790127752669, -79.94657919732587 40.42798111930346, -79.94638225152765 40.42802948343336, -79.94625085737081 40.42810474699299, -79.94617452365111 40.42813296908753, -79.94587554284568 40.42822034161803, -79.94554715937477 40.42831513580802)",25,4,125.51143832016388,0.0,0.0,0.12734222286267396,None,
5561,AURELIUS,B,"LINESTRING (-79.89578746043813 40.422881755045864, -79.89572449114688 40.422511552923964)",25,4,41.45855628442608,0.0,0.0,0.1212058212174783,None,
6030,ALLUVIAN,B,"LINESTRING (-79.93787454970634 40.40016196824332, -79.93768132448776 40.40040243038644, -79.93763673746389 40.400439657505636)",25,4,36.94669065569516,0.0,0.0,0.12088491867108975,None,
6031,ALLUVIAN,B,"LINESTRING (-79.93795382994855 40.39969570202072, -79.93763932810107 40.40006030434326)",25,4,48.50278126025785,0.0,0.0,0.1217085397219385,None,
6043,MORROWFIELD,B,"LINESTRING (-79.9222382047859 40.42749743859369, -79.921965760626 40.42741892271801, -79.92190726557938 40.427402064560276, -79.921571795713 40.42730540183758, -79.92123706881925 40.42720391899782, -79.92089995993551 40.42711208945575, -79.92056359408484 40.42701544159194, -79.92022720825214 40.42691810488268, -79.92016103376905 40.426899440641286)",25,4,188.38967562115158,0.0,0.0,0.1321350230447006,None,
6044,TILBURY,B,"LINESTRING (-79.91889172652222 40.42751225596821, -79.9189958267229 40.42725768670719, -79.91910237779155 40.42699551759108, -79.91914671491178 40.426893777000316, -79.91921525506284 40.42673460518941, -79.91925887051458 40.42663836794414)",25,4,101.93491924630362,0.0,0.0,0.12559029391984863,None,
6205,GREENFIELD,B,"LINESTRING (-79.93753131131726 40.42924356783425, -79.9376643607025 40.42899735462453, -79.93780257315476 40.42874418067144, -79.93781276764061 40.42872613967814, -79.93784582182323 40.428665105308575, -79.93786255306031 40.42862703319622, -79.93789223860612 40.42857292539593, -79.93799750787043 40.4283842148484, -79.93813300235088 40.42813040453755, -79.93826766480453 40.42787866827529, -79.93840757908731 40.42762271359073, -79.93842628320058 40.42759009569073, -79.93854183253448 40.42738608771843)",25,3,223.41500314812075,0.0,0.0,0.7547500386294579,Bike Lanes,71.0
6206,SALINE,B,"LINESTRING (-79.95203596576069 40.42491652686744, -79.9520566711041 40.42502802658395, -79.95197287359524 40.42529528488865, -79.95189591997485 40.4255521157309, -79.95168781619846 40.42578124239999, -79.95147407857822 40.42600292401974, -79.95126121372539 40.426223903018695, -79.95104924633128 40.42644486359256, -79.95087065465749 40.426615077998804, -79.95054085130812 40.42669343773458, -79.95048999523557 40.42670401772881, -79.95021883578363 40.42676272509458, -79.95015105736304 40.426777745974576)",25,4,282.66369339730306,0.0,0.0,0.13966100500506287,None,
6207,2ND,B,"LINESTRING (-79.95294983266557 40.42487233382549, -79.95279073359548 40.424648833669735, -79.95260300141828 40.424401166528426, -79.9524227643143 40.424162966699484, -79.95224434744993 40.4239254201717, -79.95223963516895 40.42391864446545, -79.9520629924821 40.4236803755883, -79.95197752132827 40.42356599242184, -79.95179998167868 40.423327741160854, -79.95162152438851 40.423088819765056, -79.95143178174364 40.42283432540513, -79.95125983327881 40.42260214498408, -79.95108788714562 40.422369963375566, -79.95089628608409 40.42211344330048, -79.95072256953375 40.42188198136835, -79.95054972829446 40.42164981695384, -79.95037334358406 40.421419091810655, -79.95019586118865 40.42118221095252, -79.95001745877536 40.42094465819121, -79.94983809410347 40.42070506500437, -79.94977428230142 40.42062115958874, -79.94957665384128 40.420372304206644, -79.94939571943502 40.420139604886835, -79.9492420737417 40.419917370109815, -79.94908980283388 40.419654606753106, -79.94895012204675 40.41939229092097, -79.94882435350051 40.41914343848621, -79.94872115539567 40.41892573273828, -79.94860512455213 40.41870003538255, -79.94847067676372 40.41843281416725, -79.948338673306 40.41818545281474, -79.94833091737135 40.41817111712071, -79.94832348246823 40.418157373494765)",25,4,844.4172132769492,0.0,0.0,0.19427890915279758,None,
